Treatment,Mass,mean
A,353.0989621,0.0
A,353.0994575,0.0
A,353.1005422,0.0
A,353.1241868,0.0
A,353.1256732,0.0
A,353.1605051,0.0
A,353.1610656,0.0
A,353.1969553,0.0
A,354.0250518,0.0
A,354.0254932,0.0
A,354.026977,0.0
A,354.0468152,0.0
A,354.0543872,0.0
A,354.0618571,0.0
A,354.0829759,0.0
A,354.0926887,0.0
A,354.1194521,0.0
A,354.127163,0.0
A,354.1633978,0.0
A,354.2035976,0.0
A,355.0095801,0.0
A,355.0110868,0.0
A,355.0303438,0.0
A,355.030811,0.0
A,355.0323347,0.0
A,355.0458679,0.0
A,355.0474329,0.0
A,355.0508771,0.0
A,355.0575979,0.0
A,355.0581654,0.0
A,355.0671008,0.0
A,355.0783296,0.0
A,355.0798234,0.0
A,355.0823262,0.0
A,355.0971106,0.0
A,355.103505,0.0
A,355.1041022,0.0
A,355.11308,0.0
A,355.1162804,0.0
A,355.1333767,0.0
A,355.1398643,0.0
A,355.169549,0.0
A,355.1762812,0.0
A,355.212518,0.0
A,356.0411294,0.0
A,356.0523075,0.0
A,356.0623253,0.0
A,356.0699198,0.0
A,356.0720037,0.0
A,356.077424,0.0
A,356.0778546,0.0
A,356.0888666,0.0
A,356.0986945,0.0
A,356.1063611,0.0
A,356.108408,0.0
A,356.1350229,0.0
A,356.1714055,0.0
A,356.9889593,0.0
A,357.0113036,0.0
A,357.0253909,0.0
A,357.0364276,0.0
A,357.0379649,0.0
A,357.0462595,0.0
A,357.0479892,0.0
A,357.061116,0.0
A,357.0615438,0.0
A,357.0665321,0.0
A,357.0729653,0.0
A,357.0763054,0.0
A,357.0827661,0.0
A,357.0955487,0.0
A,357.0979723,0.0
A,357.0985413,0.0
A,357.1127377,0.0
A,357.1191247,0.0
A,357.1343176,0.0
A,357.1490298,0.0
A,357.1555694,0.0
A,357.1851829,0.0
A,357.1918988,0.0
A,357.2283228,0.0
A,358.0204769,0.0
A,358.0219681,0.0
A,358.0492857,0.0
A,358.0568128,0.0
A,358.0680341,0.0
A,358.0779099,0.0
A,358.0932303,0.0
A,358.1144251,0.0
A,358.1219769,0.0
A,359.0041604,0.0
A,359.00473,0.0
A,359.0253726,0.0
A,359.0271707,0.0
A,359.0407126,0.0
A,359.0522674,0.0
A,359.0538676,0.0
A,359.0620706,0.0
A,359.063741,0.0
A,359.0768251,0.0
A,359.077314,0.0
A,359.0806049,0.0
A,359.0822407,0.0
A,359.08857,0.0
A,359.0919057,0.0
A,359.0983214,0.0
A,359.1131948,0.0
A,359.1136754,0.0
A,359.1284228,0.0
A,359.1347258,0.0
A,359.1499996,0.0
A,359.1644936,0.0
A,359.1711165,0.0
A,359.2075651,0.0
A,360.0360184,0.0
A,360.0456167,0.0
A,360.0472281,0.0
A,360.047904,0.0
A,360.0647122,0.0
A,360.0720341,0.0
A,360.0725003,0.0
A,360.0954058,0.0
A,360.1082669,0.0
A,360.1089166,0.0
A,360.1095351,0.0
A,360.2391575,0.0
A,361.0201954,0.0
A,361.0314671,0.0
A,361.0329939,0.0
A,361.040764,0.0
A,361.0412513,0.0
A,361.0429349,0.0
A,361.0565618,0.0
A,361.0598188,0.0
A,361.061666,0.0
A,361.0678515,0.0
A,361.0695645,0.0
A,361.0713149,0.0
A,361.0776183,0.0
A,361.0793642,0.0
A,361.0928124,0.0
A,361.096217,0.0
A,361.0979561,0.0
A,361.1042048,0.0
A,361.1076483,0.0
A,361.1140643,0.0
A,361.1292877,0.0
A,361.1297868,0.0
A,361.1440633,0.0
A,361.1504204,0.0
A,361.1656963,0.0
A,362.0154871,0.0
A,362.0170264,0.0
A,362.0284171,0.0
A,362.0517965,0.0
A,362.0604724,0.0
A,362.0625228,0.0
A,362.0647321,0.0
A,362.0877119,0.0
A,362.088203,0.0
A,362.0980217,0.0
A,362.9713127,0.0
A,362.9990415,0.0
A,362.9994999,0.0
A,363.0010057,0.0
A,363.0359377,0.0
A,363.0470977,0.0
A,363.0486896,0.0
A,363.0721664,0.0
A,363.0772488,0.0
A,363.0834601,0.0
A,363.0852123,0.0
A,363.0870525,0.0
A,363.0951253,0.0
A,363.1048204,0.0
A,363.1085826,0.0
A,363.1136278,0.0
A,363.1233094,0.0
A,363.1449543,0.0
A,363.1813197,0.0
A,364.031178,0.0
A,364.0328764,0.0
A,364.0387046,0.0
A,364.0393512,0.0
A,364.0407064,0.0
A,364.0673968,0.0
A,364.0772645,0.0
A,364.0804592,0.0
A,364.1037995,0.0
A,364.1112618,0.0
A,364.1401769,0.0
A,365.015239,0.0
A,365.0168078,0.0
A,365.0300444,0.0
A,365.0305917,0.0
A,365.0514273,0.0
A,365.0626803,0.0
A,365.0644416,0.0
A,365.0665363,0.0
A,365.0877925,0.0
A,365.0990845,0.0
A,365.1008238,0.0
A,365.1241866,0.0
A,365.1389179,0.0
A,365.160211,0.0
A,365.1606701,0.0
A,365.1969437,0.0
A,366.0467996,0.0
A,366.0484872,0.0
A,366.054266,0.0
A,366.0578634,0.0
A,366.0619299,0.0
A,366.0831024,0.0
A,366.0907458,0.0
A,366.1194851,0.0
A,367.0090863,0.0
A,367.0095838,0.0
A,367.0307838,0.0
A,367.0324133,0.0
A,367.0455191,0.0
A,367.0460567,0.0
A,367.0574109,0.0
A,367.067144,0.0
A,367.0783787,0.0
A,367.0800985,0.0
A,367.0824643,0.0
A,367.1034717,0.0
A,367.1147331,0.0
A,367.116541,0.0
A,367.1398769,0.0
A,367.1762228,0.0
A,368.0259566,0.0
A,368.0338251,0.0
A,368.0406681,0.0
A,368.0412358,0.0
A,368.0623661,0.0
A,368.0641192,0.0
A,368.0775656,0.0
A,368.0987571,0.0
A,368.1063204,0.0
A,368.1790675,0.0
A,369.0100565,0.0
A,369.0117903,0.0
A,369.0246707,0.0
A,369.0253158,0.0
A,369.0366201,0.0
A,369.0373528,0.0
A,369.0463306,0.0
A,369.0482359,0.0
A,369.0574069,0.0
A,369.0595519,0.0
A,369.0611646,0.0
A,369.0616742,0.0
A,369.0730535,0.0
A,369.0826947,0.0
A,369.0939553,0.0
A,369.0957301,0.0
A,369.0978729,0.0
A,369.1129956,0.0
A,369.1191901,0.0
A,369.1491769,0.0
A,369.1554658,0.0
A,369.1919138,0.0
A,370.0203712,0.0
A,370.0418207,0.0
A,370.0434767,0.0
A,370.0491626,0.0
A,370.0567115,0.0
A,370.078044,0.0
A,370.0798726,0.0
A,370.0856359,0.0
A,370.0933352,0.0
A,370.1143873,0.0
A,370.1219062,0.0
A,370.1507569,0.0
A,370.1584451,0.0
A,371.0047083,0.0
A,371.0257713,0.0
A,371.0275757,0.0
A,371.040315,0.0
A,371.0408592,0.0
A,371.0460573,0.0
A,371.0522703,0.0
A,371.0538929,0.0
A,371.0620011,0.0
A,371.0638703,0.0
A,371.0735466,0.0
A,371.0749903,0.0
A,371.0768908,0.0
A,371.0773772,0.0
A,371.0825769,0.0
A,371.0886989,0.0
A,371.092428,0.0
A,371.0984272,0.0
A,371.1095679,0.0
A,371.1129821,0.0
A,371.1136083,0.0
A,371.1285943,0.0
A,371.1348098,0.0
A,371.1500307,0.0
A,371.1504799,0.0
A,371.1532478,0.0
A,371.1651178,0.0
A,371.1711975,0.0
A,371.2075756,0.0
A,372.0362656,0.0
A,372.0469046,0.0
A,372.0490697,0.0
A,372.0574017,0.0
A,372.0592119,0.0
A,372.0648677,0.0
A,372.0725195,0.0
A,372.0935834,0.0
A,372.0956131,0.0
A,372.101276,0.0
A,372.1083634,0.0
A,372.1089299,0.0
A,372.1095453,0.0
A,373.0202271,0.0
A,373.0314372,0.0
A,373.032215,0.0
A,373.0332177,0.0
A,373.0406798,0.0
A,373.041263,0.0
A,373.0431454,0.0
A,373.0564954,0.0
A,373.0598987,0.0
A,373.0618689,0.0
A,373.0679679,0.0
A,373.0717186,0.0
A,373.0777617,0.0
A,373.0796818,0.0
A,373.0924573,0.0
A,373.092945,0.0
A,373.0981796,0.0
A,373.1042227,0.0
A,373.1078863,0.0
A,373.114026,0.0
A,373.1257305,0.0
A,373.1292518,0.0
A,373.1443999,0.0
A,373.1504787,0.0
A,373.1656642,0.0
A,373.1803752,0.0
A,373.1867634,0.0
A,373.2232306,0.0
A,374.0150702,0.0
A,374.0155667,0.0
A,374.0172394,0.0
A,374.0280416,0.0
A,374.0465406,0.0
A,374.0518583,0.0
A,374.061777,0.0
A,374.073038,0.0
A,374.0804736,0.0
A,374.0876865,0.0
A,374.088215,0.0
A,374.0982595,0.0
A,374.0992454,0.0
A,374.1111894,0.0
A,374.1180486,0.0
A,374.1244542,0.0
A,374.1345478,0.0
A,374.9099816,0.0
A,374.9118709,0.0
A,374.9994286,0.0
A,375.0012621,0.0
A,375.0358638,0.0
A,375.0470606,0.0
A,375.050871,0.0
A,375.0562896,0.0
A,375.0569419,0.0
A,375.0588138,0.0
A,375.0716108,0.0
A,375.0721583,0.0
A,375.0754299,0.0
A,375.07741,0.0
A,375.0835056,0.0
A,375.0872805,0.0
A,375.0933604,0.0
A,375.0953296,0.0
A,375.1051026,0.0
A,375.1079945,0.0
A,375.1085966,0.0
A,375.1138767,0.0
A,375.1198594,0.0
A,375.1235484,0.0
A,375.1296225,0.0
A,375.144917,0.0
A,375.1599558,0.0
A,375.1660318,0.0
A,375.1814172,0.0
A,375.2023928,0.0
A,376.0311899,0.0
A,376.0330671,0.0
A,376.0386034,0.0
A,376.0440304,0.0
A,376.0674479,0.0
A,376.0774601,0.0
A,376.0885419,0.0
A,376.0904519,0.0
A,376.1037778,0.0
A,376.1139064,0.0
A,376.1269493,0.0
A,376.1401911,0.0
A,376.9982677,0.0
A,377.0151446,0.0
A,377.0170869,0.0
A,377.0263287,0.0
A,377.0282942,0.0
A,377.0300504,0.0
A,377.0513776,0.0
A,377.0567738,0.0
A,377.062695,0.0
A,377.0664074,0.0
A,377.0669667,0.0
A,377.0727138,0.0
A,377.0744318,0.0
A,377.0843437,0.0
A,377.0873333,0.0
A,377.0878562,0.0
A,377.0911651,0.0
A,377.0932485,0.0
A,377.0991213,0.0
A,377.1029274,0.0
A,377.110968,0.0
A,377.1241536,0.0
A,377.1391855,0.0
A,377.1606382,0.0
A,377.1755825,0.0
A,377.1969447,0.0
A,377.2594692,0.0
A,378.0203324,0.0
A,378.0249482,0.0
A,378.0467483,0.0
A,378.0488005,0.0
A,378.0542683,0.0
A,378.0579331,0.0
A,378.0830104,0.0
A,378.0931104,0.0
A,378.1194767,0.0
A,378.1424409,0.0
A,378.1557382,0.0
A,378.1633387,0.0
A,379.0307386,0.0
A,379.0327445,0.0
A,379.0420282,0.0
A,379.0440671,0.0
A,379.045994,0.0
A,379.0670627,0.0
A,379.0724317,0.0
A,379.078367,0.0
A,379.0827612,0.0
A,379.1035185,0.0
A,379.1040311,0.0
A,379.1088514,0.0
A,379.1147634,0.0
A,379.1184204,0.0
A,379.1398363,0.0
A,379.154943,0.0
A,379.1762924,0.0
A,379.1913039,0.0
A,380.0259276,0.0
A,380.027925,0.0
A,380.0335382,0.0
A,380.0359965,0.0
A,380.040573,0.0
A,380.0412388,0.0
A,380.0623521,0.0
A,380.069973,0.0
A,380.0987272,0.0
A,380.1062448,0.0
A,380.13509,0.0
A,381.0099736,0.0
A,381.0119832,0.0
A,381.0247005,0.0
A,381.0252208,0.0
A,381.0300862,0.0
A,381.046256,0.0
A,381.0577228,0.0
A,381.0616838,0.0
A,381.0729141,0.0
A,381.0827406,0.0
A,381.0939472,0.0
A,381.1131704,0.0
A,381.1191513,0.0
A,381.1197214,0.0
A,381.1345372,0.0
A,381.1496532,0.0
A,381.1555387,0.0
A,381.1705275,0.0
A,381.1919262,0.0
A,382.0416818,0.0
A,382.0491491,0.0
A,382.0568965,0.0
A,382.0779253,0.0
A,382.0855234,0.0
A,382.0929257,0.0
A,382.1143603,0.0
A,382.1219352,0.0
A,382.1508362,0.0
A,382.1583735,0.0
A,383.0040865,0.0
A,383.0046625,0.0
A,383.0255826,0.0
A,383.0276177,0.0
A,383.0402688,0.0
A,383.0409774,0.0
A,383.0463058,0.0
A,383.0522065,0.0
A,383.0620601,0.0
A,383.0733149,0.0
A,383.0767871,0.0
A,383.0773036,0.0
A,383.0925123,0.0
A,383.0984006,0.0
A,383.0988881,0.0
A,383.1096258,0.0
A,383.1289264,0.0
A,383.1348221,0.0
A,383.1500542,0.0
A,383.1652898,0.0
A,383.1711713,0.0
A,383.2075434,0.0
A,383.2080341,0.0
A,384.0287602,0.0
A,384.0359851,0.0
A,384.0465722,0.0
A,384.0572276,0.0
A,384.0648153,0.0
A,384.0725409,0.0
A,384.083767,0.0
A,384.0936762,0.0
A,384.101177,0.0
A,384.1088495,0.0
A,384.1299614,0.0
A,384.1375709,0.0
A,384.1738022,0.0
A,385.0069212,0.0
A,385.0196767,0.0
A,385.0202265,0.0
A,385.0315579,0.0
A,385.0406657,0.0
A,385.0412434,0.0
A,385.0558814,0.0
A,385.056516,0.0
A,385.0678835,0.0
A,385.0696041,0.0
A,385.0718686,0.0
A,385.0776691,0.0
A,385.0888704,0.0
A,385.0910795,0.0
A,385.0924297,0.0
A,385.0929806,0.0
A,385.108234,0.0
A,385.1140667,0.0
A,385.1286195,0.0
A,385.1292847,0.0
A,385.1445398,0.0
A,385.1504454,0.0
A,385.1809423,0.0
A,385.1868531,0.0
A,385.2232053,0.0
A,386.0513239,0.0
A,386.0518736,0.0
A,386.0619945,0.0
A,386.0624801,0.0
A,386.0729217,0.0
A,386.0803938,0.0
A,386.0881602,0.0
A,386.0981528,0.0
A,386.0993184,0.0
A,386.1092849,0.0
A,386.1168161,0.0
A,386.9996013,0.0
A,387.0207931,0.0
A,387.0227305,0.0
A,387.0351535,0.0
A,387.0358114,0.0
A,387.0470047,0.0
A,387.0562531,0.0
A,387.0568792,0.0
A,387.0715228,0.0
A,387.0721851,0.0
A,387.0778211,0.0
A,387.0835576,0.0
A,387.0876011,0.0
A,387.0933018,0.0
A,387.1079566,0.0
A,387.108599,0.0
A,387.1238198,0.0
A,387.1296478,0.0
A,387.1416606,0.0
A,387.1444419,0.0
A,387.1449527,0.0
A,387.1603856,0.0
A,387.1661473,0.0
A,387.1813781,0.0
A,387.196503,0.0
A,387.2024266,0.0
A,388.0310831,0.0
A,388.0332328,0.0
A,388.0668467,0.0
A,388.0674521,0.0
A,388.0777843,0.0
A,388.0786246,0.0
A,388.0884927,0.0
A,388.1037764,0.0
A,388.1141557,0.0
A,388.9256748,0.0
A,388.9279266,0.0
A,389.0152254,0.0
A,389.0355815,0.0
A,389.0363838,0.0
A,389.0383053,0.0
A,389.0507742,0.0
A,389.0514157,0.0
A,389.0569417,0.0
A,389.0626613,0.0
A,389.0645587,0.0
A,389.0719397,0.0
A,389.0725731,0.0
A,389.0872894,0.0
A,389.0878868,0.0
A,389.0934748,0.0
A,389.0992114,0.0
A,389.1032334,0.0
A,389.1090377,0.0
A,389.1209826,0.0
A,389.1236377,0.0
A,389.1242212,0.0
A,389.1394197,0.0
A,389.1453555,0.0
A,389.1573225,0.0
A,389.1606211,0.0
A,389.1759214,0.0
A,389.1818116,0.0
A,389.1970034,0.0
A,390.0102591,0.0
A,390.0179895,0.0
A,390.0466038,0.0
A,390.0488712,0.0
A,390.0570296,0.0
A,390.057853,0.0
A,390.0830339,0.0
A,390.0934521,0.0
A,390.0942162,0.0
A,390.0949173,0.0
A,390.1041967,0.0
A,390.1194353,0.0
A,390.1297509,0.0
A,390.9227249,0.0
A,391.0306904,0.0
A,391.041952,0.0
A,391.0441004,0.0
A,391.0518549,0.0
A,391.0541345,0.0
A,391.0664991,0.0
A,391.0670976,0.0
A,391.0727088,0.0
A,391.0784072,0.0
A,391.0883535,0.0
A,391.1028048,0.0
A,391.1034651,0.0
A,391.1147568,0.0
A,391.1165337,0.0
A,391.1187598,0.0
A,391.1247716,0.0
A,391.1366858,0.0
A,391.139874,0.0
A,391.1552641,0.0
A,391.1762721,0.0
A,391.191396,0.0
A,392.0259134,0.0
A,392.0334537,0.0
A,392.0404416,0.0
A,392.0411416,0.0
A,392.0623832,0.0
A,392.0728302,0.0
A,392.0735704,0.0
A,392.098037,0.0
A,392.0987212,0.0
A,392.1090158,0.0
A,392.1097591,0.0
A,392.1350803,0.0
A,393.0100282,0.0
A,393.0246644,0.0
A,393.0253632,0.0
A,393.0365202,0.0
A,393.0463022,0.0
A,393.0519413,0.0
A,393.0576563,0.0
A,393.0618286,0.0
A,393.0821792,0.0
A,393.082794,0.0
A,393.0884488,0.0
A,393.0940198,0.0
A,393.119113,0.0
A,393.1303835,0.0
A,393.1343855,0.0
A,393.1555848,0.0
A,393.1709035,0.0
A,393.1918339,0.0
A,394.0204729,0.0
A,394.0316727,0.0
A,394.0415708,0.0
A,394.0489003,0.0
A,394.0547435,0.0
A,394.0568304,0.0
A,394.0780979,0.0
A,394.0885679,0.0
A,394.1143536,0.0
A,394.1217263,0.0
A,394.1508105,0.0
A,394.1583791,0.0
A,394.197976,0.0
A,395.0040035,0.0
A,395.0050008,0.0
A,395.0154308,0.0
A,395.0256436,0.0
A,395.0280865,0.0
A,395.0369791,0.0
A,395.0409634,0.0
A,395.0514827,0.0
A,395.0521836,0.0
A,395.0538514,0.0
A,395.0619805,0.0
A,395.073323,0.0
A,395.0773118,0.0
A,395.0985241,0.0
A,395.1097202,0.0
A,395.1290464,0.0
A,395.1347478,0.0
A,395.1353676,0.0
A,395.1501978,0.0
A,395.1712349,0.0
A,395.1865625,0.0
A,395.2075188,0.0
A,396.0284258,0.0
A,396.0356037,0.0
A,396.0363202,0.0
A,396.050411,0.0
A,396.0572271,0.0
A,396.0646891,0.0
A,396.0725472,0.0
A,396.0936718,0.0
A,396.1013194,0.0
A,396.1301212,0.0
A,396.1375446,0.0
A,396.1737189,0.0
A,397.0049714,0.0
A,397.0071378,0.0
A,397.0195128,0.0
A,397.0201355,0.0
A,397.0411181,0.0
A,397.0417329,0.0
A,397.0521251,0.0
A,397.0527464,0.0
A,397.0566094,0.0
A,397.0598306,0.0
A,397.0679942,0.0
A,397.0777123,0.0
A,397.088837,0.0
A,397.0928912,0.0
A,397.0960368,0.0
A,397.1083483,0.0
A,397.1140089,0.0
A,397.1323439,0.0
A,397.1448644,0.0
A,397.1505232,0.0
A,397.165873,0.0
A,397.1867813,0.0
A,397.2233111,0.0
A,398.0149395,0.0
A,398.0155277,0.0
A,398.0260538,0.0
A,398.036582,0.0
A,398.0389767,0.0
A,398.0438864,0.0
A,398.0510238,0.0
A,398.0518266,0.0
A,398.0621676,0.0
A,398.0630238,0.0
A,398.0728806,0.0
A,398.0803202,0.0
A,398.0882441,0.0
A,398.1093565,0.0
A,398.1167884,0.0
A,398.1456668,0.0
A,398.9025346,0.0
A,398.9994865,0.0
A,399.0205165,0.0
A,399.0229692,0.0
A,399.0351297,0.0
A,399.0357933,0.0
A,399.0471796,0.0
A,399.0562998,0.0
A,399.0569554,0.0
A,399.0593957,0.0
A,399.0682719,0.0
A,399.0722655,0.0
A,399.0834758,0.0
A,399.0932887,0.0
A,399.108511,0.0
A,399.1241062,0.0
A,399.1297009,0.0
A,399.1449933,0.0
A,399.1572272,0.0
A,399.1603862,0.0
A,399.1660971,0.0
A,399.1845366,0.0
A,399.1868638,0.0
A,399.2024612,0.0
A,399.2389416,0.0
A,400.0304564,0.0
A,400.0311354,0.0
A,400.0415919,0.0
A,400.0520952,0.0
A,400.0595098,0.0
A,400.0666866,0.0
A,400.0674413,0.0
A,400.0779211,0.0
A,400.0786182,0.0
A,400.0885613,0.0
A,400.095929,0.0
A,400.1037822,0.0
A,400.1322673,0.0
A,400.1506552,0.0
A,400.1612157,0.0
A,400.1723675,0.0
A,401.015187,0.0
A,401.0208004,0.0
A,401.0265139,0.0
A,401.0354255,0.0
A,401.0362283,0.0
A,401.0387096,0.0
A,401.0507765,0.0
A,401.0514298,0.0
A,401.0572113,0.0
A,401.0627702,0.0
A,401.071855,0.0
A,401.0725901,0.0
A,401.0750478,0.0
A,401.0823235,0.0
A,401.0872952,0.0
A,401.0878721,0.0
A,401.0936831,0.0
A,401.0992793,0.0
A,401.1034589,0.0
A,401.1090012,0.0
A,401.1212372,0.0
A,401.1233855,0.0
A,401.1242036,0.0
A,401.1397381,0.0
A,401.1453125,0.0
A,401.1542939,0.0
A,401.1574165,0.0
A,401.1600317,0.0
A,401.1606064,0.0
A,401.1761705,0.0
A,401.1817608,0.0
A,401.2180672,0.0
A,401.254494,0.0
A,402.0460475,0.0
A,402.0467219,0.0
A,402.057227,0.0
A,402.0681126,0.0
A,402.0703295,0.0
A,402.0823797,0.0
A,402.0831607,0.0
A,402.1042652,0.0
A,402.1115741,0.0
A,402.1193734,0.0
A,402.1406348,0.0
A,402.177038,0.0
A,402.9412872,0.0
A,402.9436754,0.0
A,402.9944521,0.0
A,403.0307266,0.0
A,403.036601,0.0
A,403.0420186,0.0
A,403.05115,0.0
A,403.0518814,0.0
A,403.0544195,0.0
A,403.0665064,0.0
A,403.0671429,0.0
A,403.0729882,0.0
A,403.0784639,0.0
A,403.0876006,0.0
A,403.0882983,0.0
A,403.0907805,0.0
A,403.1005344,0.0
A,403.1028147,0.0
A,403.1035078,0.0
A,403.109366,0.0
A,403.1149265,0.0
A,403.1190767,0.0
A,403.1246116,0.0
A,403.1369357,0.0
A,403.1392089,0.0
A,403.1399017,0.0
A,403.1404411,0.0
A,403.1555161,0.0
A,403.1610504,0.0
A,403.1615244,0.0
A,403.1733013,0.0
A,403.1763021,0.0
A,403.1885394,0.0
A,403.1917394,0.0
A,403.1949059,0.0
A,403.1972914,0.0
A,403.212588,0.0
A,403.2338509,0.0
A,404.025973,0.0
A,404.0289871,0.0
A,404.0333699,0.0
A,404.0617079,0.0
A,404.0623763,0.0
A,404.0981096,0.0
A,404.0987564,0.0
A,404.1093804,0.0
A,404.13514,0.0
A,404.1926585,0.0
A,404.938268,0.0
A,405.0100169,0.0
A,405.0126536,0.0
A,405.0242758,0.0
A,405.0253484,0.0
A,405.0463268,0.0
A,405.0521731,0.0
A,405.0576222,0.0
A,405.0618413,0.0
A,405.066857,0.0
A,405.0675955,0.0
A,405.0700765,0.0
A,405.0821087,0.0
A,405.082759,0.0
A,405.0833647,0.0
A,405.0885441,0.0
A,405.0940145,0.0
A,405.1033326,0.0
A,405.1063844,0.0
A,405.1161171,0.0
A,405.1184094,0.0
A,405.1191499,0.0
A,405.1249861,0.0
A,405.1302886,0.0
A,405.134714,0.0
A,405.1526446,0.0
A,405.155531,0.0
A,405.1710931,0.0
A,405.1919403,0.0
A,405.2074882,0.0
A,405.2913887,0.0
A,406.0416232,0.0
A,406.0490291,0.0
A,406.0527872,0.0
A,406.0559356,0.0
A,406.07727,0.0
A,406.078002,0.0
A,406.0887351,0.0
A,406.1136827,0.0
A,406.1144242,0.0
A,406.1582268,0.0
A,407.0094899,0.0
A,407.0257006,0.0
A,407.0283485,0.0
A,407.0370801,0.0
A,407.0400279,0.0
A,407.0411071,0.0
A,407.0436192,0.0
A,407.0515304,0.0
A,407.0530307,0.0
A,407.0620129,0.0
A,407.0678202,0.0
A,407.0733423,0.0
A,407.0838713,0.0
A,407.0976882,0.0
A,407.0984306,0.0
A,407.109645,0.0
A,407.1348118,0.0
A,407.1478534,0.0
A,407.150355,0.0
A,407.1508883,0.0
A,407.1711768,0.0
A,407.1867346,0.0
A,407.2076005,0.0
A,407.9015984,0.0
A,408.0209617,0.0
A,408.0233253,0.0
A,408.0282388,0.0
A,408.0362075,0.0
A,408.0391407,0.0
A,408.057298,0.0
A,408.0679995,0.0
A,408.0929604,0.0
A,408.0937009,0.0
A,408.1300998,0.0
A,408.1772171,0.0
A,409.0040155,0.0
A,409.004997,0.0
A,409.0075789,0.0
A,409.019533,0.0
A,409.0202665,0.0
A,409.0404905,0.0
A,409.0412343,0.0
A,409.0439136,0.0
A,409.0525291,0.0
A,409.0557631,0.0
A,409.0566214,0.0
A,409.0591183,0.0
A,409.0670768,0.0
A,409.0776459,0.0
A,409.0889317,0.0
A,409.0922232,0.0
A,409.1140743,0.0
A,409.1504713,0.0
A,409.1660423,0.0
A,409.1868609,0.0
A,410.0364824,0.0
A,410.0391744,0.0
A,410.0510018,0.0
A,410.0518147,0.0
A,410.0728981,0.0
A,410.0837463,0.0
A,410.1093019,0.0
A,410.1166179,0.0
A,410.120155,0.0
A,410.1531161,0.0
A,410.1895354,0.0
A,410.9986603,0.0
A,410.9995951,0.0
A,411.0024152,0.0
A,411.0206577,0.0
A,411.023237,0.0
A,411.0352575,0.0
A,411.0359345,0.0
A,411.0472099,0.0
A,411.0562266,0.0
A,411.0569507,0.0
A,411.0596513,0.0
A,411.0682167,0.0
A,411.0715667,0.0
A,411.072178,0.0
A,411.0781283,0.0
A,411.0879843,0.0
A,411.0933454,0.0
A,411.1046061,0.0
A,411.1116648,0.0
A,411.1243805,0.0
A,411.1297331,0.0
A,411.1607472,0.0
A,411.1661291,0.0
A,411.2024933,0.0
A,412.0311515,0.0
A,412.0514695,0.0
A,412.052227,0.0
A,412.0550475,0.0
A,412.0595219,0.0
A,412.0667457,0.0
A,412.0675717,0.0
A,412.0886182,0.0
A,412.0960706,0.0
A,412.0994227,0.0
A,412.1038265,0.0
A,412.1249708,0.0
A,412.1254614,0.0
A,412.1324973,0.0
A,412.1358193,0.0
A,412.172192,0.0
A,412.9184489,0.0
A,413.0143061,0.0
A,413.0151234,0.0
A,413.0180972,0.0
A,413.0260856,0.0
A,413.0354137,0.0
A,413.0362253,0.0
A,413.0389301,0.0
A,413.0506764,0.0
A,413.0514694,0.0
A,413.0627449,0.0
A,413.0717974,0.0
A,413.0725891,0.0
A,413.0753258,0.0
A,413.083889,0.0
A,413.0871272,0.0
A,413.0878945,0.0
A,413.1037941,0.0
A,413.1089954,0.0
A,413.1235433,0.0
A,413.1275744,0.0
A,413.1401296,0.0
A,413.1454366,0.0
A,413.1764159,0.0
A,413.1817704,0.0
A,413.218181,0.0
A,414.0397387,0.0
A,414.0459782,0.0
A,414.046764,0.0
A,414.0671318,0.0
A,414.0677834,0.0
A,414.0705943,0.0
A,414.0832085,0.0
A,414.0972889,0.0
A,414.1042032,0.0
A,414.1114908,0.0
A,414.1150597,0.0
A,414.1194089,0.0
A,414.9945141,0.0
A,415.014835,0.0
A,415.0155438,0.0
A,415.0182082,0.0
A,415.0299707,0.0
A,415.0308229,0.0
A,415.041996,0.0
A,415.0510883,0.0
A,415.0519251,0.0
A,415.0546699,0.0
A,415.066452,0.0
A,415.0672075,0.0
A,415.0700877,0.0
A,415.0732899,0.0
A,415.0785003,0.0
A,415.081445,0.0
A,415.0874965,0.0
A,415.0882964,0.0
A,415.0911083,0.0
A,415.1007427,0.0
A,415.1027896,0.0
A,415.1035672,0.0
A,415.109681,0.0
A,415.1166061,0.0
A,415.1193794,0.0
A,415.1246559,0.0
A,415.1391604,0.0
A,415.1399175,0.0
A,415.1521856,0.0
A,415.1557469,0.0
A,415.1610367,0.0
A,415.1763414,0.0
A,415.1797869,0.0
A,415.1920959,0.0
A,415.1974206,0.0
A,416.0260792,0.0
A,416.0367519,0.0
A,416.0617362,0.0
A,416.0623747,0.0
A,416.0729427,0.0
A,416.0836115,0.0
A,416.0863971,0.0
A,416.0981719,0.0
A,416.0987762,0.0
A,416.1129478,0.0
A,416.1307771,0.0
A,416.1459633,0.0
A,416.1671766,0.0
A,416.9569958,0.0
A,417.0100518,0.0
A,417.0128097,0.0
A,417.0309946,0.0
A,417.0339362,0.0
A,417.0455506,0.0
A,417.0463697,0.0
A,417.0576445,0.0
A,417.0609703,0.0
A,417.0666576,0.0
A,417.0674603,0.0
A,417.0703838,0.0
A,417.0820208,0.0
A,417.0827952,0.0
A,417.0857015,0.0
A,417.08885,0.0
A,417.0940007,0.0
A,417.0971286,0.0
